auth_id,fomatted_event_timestamp_w_timezone,event_name,previous_screen_class,screen_class,use_time_msec
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:06:28.913999872,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:21:26.596009984,user_engagement,null,UIViewController,897683
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:21:26.596009984,screen_view,UIViewController,StreakResult,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:21:42.213009920,user_engagement,null,StreakResult,15616
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:21:42.213009920,screen_view,StreakResult,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:21:42.215010048,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:21:55.116009984,user_engagement,null,PathTab,12902
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:22:27.774000128,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:22:28.004999936,user_engagement,null,PathTab,3248
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:22:28.004999936,screen_view,PathTab,PathTabPlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:23:41.954010112,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:23:41.955010048,user_engagement,null,PathTabPlayer,73949
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:23:44.492009984,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:23:44.562010112,user_engagement,null,PathTab,2607
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:23:44.562010112,screen_view,PathTab,PathTabPlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:24:33.265019904,user_engagement,null,PathTabPlayer,48703
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:24:33.265019904,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:24:36.133019904,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:24:36.143020032,screen_view,PathTab,CollectionQuiz,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:24:36.144019968,user_engagement,null,PathTab,2878
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:25:14.905030144,screen_view,CollectionQuiz,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:25:14.905030144,user_engagement,null,CollectionQuiz,38761
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:25:14.907030016,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:25:19.314030080,path_tab_step_click,null,PathTab,null
